3.08580E+1	3.64947E+1	-2.91035E+0																	
3.07065E+1	3.68578E+1	-2.93983E+0																	
3.05437E+1	3.72120E+1	-2.97103E+0																	
3.03734E+1	3.75570E+1	-3.00321E+0																	
3.01933E+1	3.78922E+1	-3.03412E+0																	
3.00031E+1	3.82199E+1	-3.05881E+0																	
2.98005E+1	3.85419E+1	-3.08028E+0																	
																			
3.39320E+1	3.36590E+1	-3.69661E+0																	
3.36058E+1	3.35151E+1	-3.55858E+0																	
3.32668E+1	3.33881E+1	-3.41931E+0																	
3.29157E+1	3.33067E+1	-3.28257E+0																	
3.25562E+1	3.33256E+1	-3.15306E+0																	
3.22222E+1	3.34899E+1	-3.04241E+0																	
3.19513E+1	3.37646E+1	-2.95979E+0																	
3.17407E+1	3.40980E+1	-2.90344E+0																	
3.15761E+1	3.44600E+1	-2.86776E+0																	
3.14430E+1	3.48354E+1	-2.84890E+0																	
3.13267E+1	3.52160E+1	-2.84534E+0																	
3.12161E+1	3.55983E+1	-2.85317E+0																	
3.11020E+1	3.59796E+1	-2.86803E+0																	
3.09802E+1	3.63582E+1	-2.89381E+0																	
3.08496E+1	3.67320E+1	-2.92800E+0																	
3.07089E+1	3.70978E+1	-2.96619E+0																	
3.05632E+1	3.74546E+1	-3.01025E+0																	
3.04087E+1	3.78019E+1	-3.05578E+0																	
3.02482E+1	3.81431E+1	-3.09626E+0																	
3.00758E+1	3.84804E+1	-3.13334E+0																	
																			
3.39286E+1	3.36672E+1	-3.70792E+0																	
3.36289E+1	3.34865E+1	-3.56449E+0																	
3.33091E+1	3.33230E+1	-3.42018E+0																	
3.29703E+1	3.32041E+1	-3.27916E+0																	
3.26136E+1	3.31832E+1	-3.14509E+0																	
3.22697E+1	3.33149E+1	-3.02893E+0																	
3.19857E+1	3.35701E+1	-2.94162E+0																	
3.17663E+1	3.38948E+1	-2.88173E+0																	
3.16017E+1	3.42559E+1	-2.84421E+0																	
3.14767E+1	3.46343E+1	-2.82473E+0																	
3.13742E+1	3.50194E+1	-2.82058E+0																	
3.12807E+1	3.54065E+1	-2.82877E+0																	
3.11845E+1	3.57927E+1	-2.84492E+0																	
3.10808E+1	3.61770E+1	-2.87157E+0																	
3.09691E+1	3.65574E+1	-2.90762E+0																	
3.08483E+1	3.69306E+1	-2.94961E+0																	
3.07252E+1	3.72949E+1	-3.00215E+0																	
3.05940E+1	3.76504E+1	-3.05890E+0																	
3.04612E+1	3.80016E+1	-3.11217E+0																	
3.03178E+1	3.83511E+1	-3.16174E+0																	
																			
3.39240E+1	3.36750E+1	-3.71806E+0																	
3.36582E+1	3.34587E+1	-3.56986E+0																	
3.33624E+1	3.32592E+1	-3.42190E+0																	
3.30381E+1	3.31035E+1	-3.27807E+0																	
3.26855E+1	3.30432E+1	-3.14067E+0																	
3.23321E+1	3.31386E+1	-3.01969E+0																	
3.20325E+1	3.33676E+1	-2.92742E+0																	
3.17991E+1	3.36771E+1	-2.86310E+0																	
3.16281E+1	3.40325E+1	-2.82281E+0																	
3.15052E+1	3.44105E+1	-2.80200E+0																	
3.14109E+1	3.47975E+1	-2.79667E+0																	
3.13301E+1	3.51870E+1	-2.80456E+0																	
3.12489E+1	3.55756E+1	-2.82126E+0																	
3.11615E+1	3.59628E+1	-2.84772E+0																	
3.10675E+1	3.63468E+1	-2.88387E+0																	
3.09655E+1	3.67244E+1	-2.92732E+0																	
3.08629E+1	3.70934E+1	-2.98496E+0																	
3.07527E+1	3.74544E+1	-3.04897E+0																	
3.06445E+1	3.78134E+1	-3.11123E+0																	
3.05271E+1	3.81719E+1	-3.16932E+0																	
																			
3.39181E+1	3.36819E+1	-3.72531E+0																	
3.36944E+1	3.34329E+1	-3.57339E+0																	
3.34279E+1	3.31991E+1	-3.42384E+0																	
3.31198E+1	3.30093E+1	-3.27922E+0																	
3.27725E+1	3.29124E+1	-3.14026E+0																	
3.24115E+1	3.29699E+1	-3.01561E+0																	
3.20954E+1	3.31666E+1	-2.91827E+0																	
3.18436E+1	3.34539E+1	-2.84863E+0																	
3.16592E+1	3.37987E+1	-2.80456E+0																	
3.15312E+1	3.41733E+1	-2.78182E+0																	
3.14389E+1	3.45598E+1	-2.77519E+0																	
3.13655E+1	3.49497E+1	-2.78275E+0																	
3.12961E+1	3.53390E+1	-2.80000E+0																	
3.12239E+1	3.57274E+1	-2.82633E+0																	
3.11474E+1	3.61131E+1	-2.86193E+0																	
3.10639E+1	3.64933E+1	-2.90535E+0																	
3.09798E+1	3.68656E+1	-2.96471E+0																	
3.08882E+1	3.72310E+1	-3.03149E+0																	
3.08003E+1	3.75959E+1	-3.09816E+0																	
3.07042E+1	3.79608E+1	-3.15990E+0																	
																			
3.39107E+1	3.36874E+1	-3.72876E+0																	
3.37375E+1	3.34100E+1	-3.57453E+0																	
3.35056E+1	3.31448E+1	-3.42580E+0																	
3.32154E+1	3.29248E+1	-3.28266E+0																	
3.28747E+1	3.27964E+1	-3.14408E+0																	
3.25092E+1	3.28161E+1	-3.01717E+0																	
3.21773E+1	3.29747E+1	-2.91476E+0																	
3.19034E+1	3.32329E+1	-2.83892E+0																	
3.16989E+1	3.35618E+1	-2.79000E+0																	
3.15582E+1	3.39300E+1	-2.76478E+0																	
3.14607E+1	3.43139E+1	-2.75707E+0																	
3.13888E+1	3.47028E+1	-2.76473E+0																	
3.13278E+1	3.50919E+1	-2.78310E+0																	
3.12700E+1	3.54805E+1	-2.81029E+0																	
3.12114E+1	3.58670E+1	-2.84566E+0																	
3.11465E+1	3.62492E+1	-2.88838E+0																	
3.10791E+1	3.66245E+1	-2.94635E+0																	
3.10036E+1	3.69942E+1	-3.01128E+0																	
3.09310E+1	3.73640E+1	-3.07748E+0																	
3.08505E+1	3.77329E+1	-3.13768E+0																	
																			
3.39024E+1	3.36917E+1	-3.73061E+0																	
3.37846E+1	3.33901E+1	-3.57565E+0																	
3.35913E+1	3.30971E+1	-3.42929E+0																	
3.33215E+1	3.28507E+1	-3.28878E+0																	
3.29898E+1	3.26951E+1	-3.15153E+0																	
3.26237E+1	3.26775E+1	-3.02314E+0																	
3.22779E+1	3.27934E+1	-2.91553E+0																	
3.19804E+1	3.30161E+1	-2.83268E+0																	
3.17509E+1	3.33236E+1	-2.77783E+0																	
3.15908E+1	3.36815E+1	-2.74939E+0																	
3.14815E+1	3.40607E+1	-2.74058E+0																	
3.14054E+1	3.44472E+1	-2.74866E+0																	
3.13488E+1	3.48354E+1	-2.76868E+0																	
3.13032E+1	3.52237E+1	-2.79774E+0																	
3.12615E+1	3.56107E+1	-2.83358E+0																	
3.12145E+1	3.59946E+1	-2.87565E+0																	
3.11622E+1	3.63729E+1	-2.93042E+0																	
3.11007E+1	3.67469E+1	-2.99059E+0																	
3.10398E+1	3.71208E+1	-3.05306E+0																	
3.09705E+1	3.74917E+1	-3.10834E+0																	
																			
3.38936E+1	3.36949E+1	-3.73383E+0																	
3.38320E+1	3.33734E+1	-3.57986E+0																	
3.36798E+1	3.30564E+1	-3.43621E+0																	
3.34337E+1	3.27872E+1	-3.29806E+0																	
3.31149E+1	3.26072E+1	-3.16181E+0																	
3.27527E+1	3.25525E+1	-3.03185E+0																	
3.23963E+1	3.26226E+1	-2.91872E+0																	
3.20758E+1	3.28043E+1	-2.82817E+0																	
3.18185E+1	3.30842E+1	-2.76629E+0																	
3.16342E+1	3.34274E+1	-2.73362E+0																	
3.15074E+1	3.37991E+1	-2.72335E+0																	
3.14216E+1	3.41820E+1	-2.73188E+0																	
3.13647E+1	3.45689E+1	-2.75390E+0																	
3.13276E+1	3.49569E+1	-2.78565E+0																	
3.13000E+1	3.53443E+1	-2.82287E+0																	
3.12690E+1	3.57298E+1	-2.86504E+0																	
3.12301E+1	3.61110E+1	-2.91640E+0																	
3.11814E+1	3.64891E+1	-2.97101E+0																	
3.11299E+1	3.68663E+1	-3.02858E+0																	
3.10697E+1	3.72380E+1	-3.07790E+0																	
																			
3.38851E+1	3.36973E+1	-3.74142E+0																	
3.38762E+1	3.33599E+1	-3.59026E+0																	
3.37661E+1	3.30233E+1	-3.44850E+0																	
3.35480E+1	3.27341E+1	-3.31098E+0																	
3.32469E+1	3.25312E+1	-3.17413E+0																	
3.28938E+1	3.24397E+1	-3.04164E+0																	
3.25316E+1	3.24621E+1	-2.92247E+0																	
3.21910E+1	3.25980E+1	-2.82362E+0																	
3.19055E+1	3.28438E+1	-2.75362E+0																	
3.16932E+1	3.31669E+1	-2.71546E+0																	
3.15443E+1	3.35282E+1	-2.70299E+0																	
3.14436E+1	3.39064E+1	-2.71174E+0																	
3.13811E+1	3.42918E+1	-2.73591E+0																	
